start_date,day_of_week,hour_of_day,member_casual,rideable_type,total_rides,avg_duration
2020-04-11,Saturday ,11,casual,docked_bike,100,43.30
2020-04-11,Saturday ,11,member,docked_bike,203,16.47
2020-04-11,Saturday ,12,casual,docked_bike,180,46.60
2020-04-11,Saturday ,12,member,docked_bike,284,24.24
2020-04-11,Saturday ,13,casual,docked_bike,237,52.99
2020-04-11,Saturday ,13,member,docked_bike,415,23.62
2020-04-11,Saturday ,14,casual,docked_bike,243,99.99
2020-04-11,Saturday ,14,member,docked_bike,408,23.13
2020-04-11,Saturday ,15,casual,docked_bike,261,180.12
2020-04-11,Saturday ,15,member,docked_bike,431,24.64
2020-04-11,Saturday ,16,casual,docked_bike,151,42.28
2020-04-11,Saturday ,16,member,docked_bike,289,20.49
2020-04-11,Saturday ,17,casual,docked_bike,93,447.13
2020-04-11,Saturday ,17,member,docked_bike,216,16.28
2020-04-11,Saturday ,18,casual,docked_bike,34,130.37
2020-04-11,Saturday ,18,member,docked_bike,90,13.83
2020-04-11,Saturday ,19,casual,docked_bike,49,22.09
2020-04-11,Saturday ,19,member,docked_bike,76,14.02
2020-04-11,Saturday ,20,casual,docked_bike,13,19.34
2020-04-11,Saturday ,20,member,docked_bike,44,17.19
2020-04-11,Saturday ,21,casual,docked_bike,4,156.60
2020-04-11,Saturday ,21,member,docked_bike,8,15.61
2020-04-11,Saturday ,22,casual,docked_bike,3,9.86
2020-04-11,Saturday ,22,member,docked_bike,7,9.90
2020-04-11,Saturday ,23,casual,docked_bike,2,7.24
2020-04-11,Saturday ,23,member,docked_bike,5,11.86
2020-04-12,Sunday   ,0,casual,docked_bike,4,18.94
2020-04-12,Sunday   ,0,member,docked_bike,10,11.21
2020-04-12,Sunday   ,1,casual,docked_bike,14,41.22
2020-04-12,Sunday   ,1,member,docked_bike,9,15.01
2020-04-12,Sunday   ,2,casual,docked_bike,2,23.90
2020-04-12,Sunday   ,2,member,docked_bike,7,15.41
2020-04-12,Sunday   ,3,member,docked_bike,2,4.80
2020-04-12,Sunday   ,4,member,docked_bike,2,4.15
2020-04-12,Sunday   ,5,casual,docked_bike,3,37.38
2020-04-12,Sunday   ,5,member,docked_bike,6,17.82
2020-04-12,Sunday   ,6,casual,docked_bike,1,4.62
2020-04-12,Sunday   ,6,member,docked_bike,20,15.63
2020-04-12,Sunday   ,7,casual,docked_bike,11,41.76
2020-04-12,Sunday   ,7,member,docked_bike,46,18.74
2020-04-12,Sunday   ,8,casual,docked_bike,12,34.90
2020-04-12,Sunday   ,8,member,docked_bike,58,17.09
2020-04-12,Sunday   ,9,casual,docked_bike,43,42.60
2020-04-12,Sunday   ,9,member,docked_bike,99,21.49
2020-04-12,Sunday   ,10,casual,docked_bike,50,35.63
2020-04-12,Sunday   ,10,member,docked_bike,145,16.69
2020-04-12,Sunday   ,11,casual,docked_bike,104,35.08
2020-04-12,Sunday   ,11,member,docked_bike,187,19.64
2020-04-12,Sunday   ,12,casual,docked_bike,138,82.02
2020-04-12,Sunday   ,12,member,docked_bike,240,34.19
2020-04-12,Sunday   ,13,casual,docked_bike,239,160.88
2020-04-12,Sunday   ,13,member,docked_bike,236,22.45
2020-04-12,Sunday   ,14,casual,docked_bike,192,63.53
2020-04-12,Sunday   ,14,member,docked_bike,312,21.57
2020-04-12,Sunday   ,15,casual,docked_bike,164,43.06
2020-04-12,Sunday   ,15,member,docked_bike,282,22.92
2020-04-12,Sunday   ,16,casual,docked_bike,94,30.43
2020-04-12,Sunday   ,16,member,docked_bike,179,18.82
2020-04-12,Sunday   ,17,casual,docked_bike,96,128.54
2020-04-12,Sunday   ,17,member,docked_bike,160,19.23
2020-04-12,Sunday   ,18,casual,docked_bike,59,135.94
2020-04-12,Sunday   ,18,member,docked_bike,107,25.33
2020-04-12,Sunday   ,19,casual,docked_bike,37,27.00
2020-04-12,Sunday   ,19,member,docked_bike,82,16.56
2020-04-12,Sunday   ,20,casual,docked_bike,18,69.36
2020-04-12,Sunday   ,20,member,docked_bike,63,16.26
2020-04-12,Sunday   ,21,casual,docked_bike,6,35.34
2020-04-12,Sunday   ,21,member,docked_bike,29,12.77
2020-04-12,Sunday   ,22,casual,docked_bike,13,23.29
2020-04-12,Sunday   ,22,member,docked_bike,15,14.95
2020-04-12,Sunday   ,23,casual,docked_bike,7,18.25
2020-04-12,Sunday   ,23,member,docked_bike,16,11.23
2020-04-13,Monday   ,0,casual,docked_bike,4,19.27
2020-04-13,Monday   ,0,member,docked_bike,3,12.67
2020-04-13,Monday   ,1,member,docked_bike,1,13.88
2020-04-13,Monday   ,4,member,docked_bike,6,4.39
2020-04-13,Monday   ,5,casual,docked_bike,1,10.72
2020-04-13,Monday   ,5,member,docked_bike,7,7.66
2020-04-13,Monday   ,6,casual,docked_bike,6,10.96
2020-04-13,Monday   ,6,member,docked_bike,54,12.13
2020-04-13,Monday   ,7,casual,docked_bike,9,21.37
2020-04-13,Monday   ,7,member,docked_bike,77,14.50
2020-04-13,Monday   ,8,casual,docked_bike,3,19.00
2020-04-13,Monday   ,8,member,docked_bike,80,14.49
2020-04-13,Monday   ,9,casual,docked_bike,7,29.79
2020-04-13,Monday   ,9,member,docked_bike,56,14.56
2020-04-13,Monday   ,10,casual,docked_bike,16,23.42
2020-04-13,Monday   ,10,member,docked_bike,50,10.93
2020-04-13,Monday   ,11,casual,docked_bike,22,24.66
2020-04-13,Monday   ,11,member,docked_bike,80,16.38
2020-04-13,Monday   ,12,casual,docked_bike,26,28.49
2020-04-13,Monday   ,12,member,docked_bike,90,30.75
2020-04-13,Monday   ,13,casual,docked_bike,34,26.89
2020-04-13,Monday   ,13,member,docked_bike,85,14.21
2020-04-13,Monday   ,14,casual,docked_bike,22,35.80
2020-04-13,Monday   ,14,member,docked_bike,76,15.78
2020-04-13,Monday   ,15,casual,docked_bike,24,30.45
2020-04-13,Monday   ,15,member,docked_bike,109,12.49
2020-04-13,Monday   ,16,casual,docked_bike,48,26.61
2020-04-13,Monday   ,16,member,docked_bike,161,16.34
2020-04-13,Monday   ,17,casual,docked_bike,38,56.67
2020-04-13,Monday   ,17,member,docked_bike,181,16.15
2020-04-13,Monday   ,18,casual,docked_bike,30,17.57
2020-04-13,Monday   ,18,member,docked_bike,171,16.19
2020-04-13,Monday   ,19,casual,docked_bike,26,28.04
2020-04-13,Monday   ,19,member,docked_bike,94,13.60
2020-04-13,Monday   ,20,casual,docked_bike,8,15.46
2020-04-13,Monday   ,20,member,docked_bike,47,17.75
2020-04-13,Monday   ,21,casual,docked_bike,6,15.32
2020-04-13,Monday   ,21,member,docked_bike,23,13.69
2020-04-13,Monday   ,22,casual,docked_bike,4,70.09
2020-04-13,Monday   ,22,member,docked_bike,15,16.87
2020-04-13,Monday   ,23,member,docked_bike,6,20.29
2020-04-14,Tuesday  ,0,member,docked_bike,13,22.56
2020-04-14,Tuesday  ,1,casual,docked_bike,1,7.82
2020-04-14,Tuesday  ,1,member,docked_bike,2,16.10
2020-04-14,Tuesday  ,2,member,docked_bike,2,27.05
2020-04-14,Tuesday  ,3,member,docked_bike,4,16.34
2020-04-14,Tuesday  ,4,casual,docked_bike,2,21.21
2020-04-14,Tuesday  ,4,member,docked_bike,7,8.51
2020-04-14,Tuesday  ,5,casual,docked_bike,2,6.20
2020-04-14,Tuesday  ,5,member,docked_bike,10,17.72
2020-04-14,Tuesday  ,6,casual,docked_bike,6,39.70
2020-04-14,Tuesday  ,6,member,docked_bike,56,12.17
2020-04-14,Tuesday  ,7,casual,docked_bike,11,21.48
2020-04-14,Tuesday  ,7,member,docked_bike,83,13.32
2020-04-14,Tuesday  ,8,casual,docked_bike,10,16.93
2020-04-14,Tuesday  ,8,member,docked_bike,75,15.71
2020-04-14,Tuesday  ,9,casual,docked_bike,7,46.32
2020-04-14,Tuesday  ,9,member,docked_bike,58,12.93
2020-04-14,Tuesday  ,10,casual,docked_bike,13,26.89
2020-04-14,Tuesday  ,10,member,docked_bike,51,20.92
2020-04-14,Tuesday  ,11,casual,docked_bike,15,31.02
2020-04-14,Tuesday  ,11,member,docked_bike,72,158.46
2020-04-14,Tuesday  ,12,casual,docked_bike,18,17.95
2020-04-14,Tuesday  ,12,member,docked_bike,66,147.46
2020-04-14,Tuesday  ,13,casual,docked_bike,14,32.14
2020-04-14,Tuesday  ,13,member,docked_bike,64,16.47
2020-04-14,Tuesday  ,14,casual,docked_bike,18,29.13
2020-04-14,Tuesday  ,14,member,docked_bike,91,15.10
2020-04-14,Tuesday  ,15,casual,docked_bike,13,26.66
2020-04-14,Tuesday  ,15,member,docked_bike,88,11.96
2020-04-14,Tuesday  ,16,casual,docked_bike,24,1407.45
2020-04-14,Tuesday  ,16,member,docked_bike,134,14.33
2020-04-14,Tuesday  ,17,casual,docked_bike,26,23.49
2020-04-14,Tuesday  ,17,member,docked_bike,142,14.83
2020-04-14,Tuesday  ,18,casual,docked_bike,22,67.36
2020-04-14,Tuesday  ,18,member,docked_bike,131,16.45
2020-04-14,Tuesday  ,19,casual,docked_bike,20,21.29
2020-04-14,Tuesday  ,19,member,docked_bike,93,21.34
2020-04-14,Tuesday  ,20,casual,docked_bike,10,14.57
2020-04-14,Tuesday  ,20,member,docked_bike,49,14.68
2020-04-14,Tuesday  ,21,casual,docked_bike,12,16.64
2020-04-14,Tuesday  ,21,member,docked_bike,22,16.66
2020-04-14,Tuesday  ,22,casual,docked_bike,2,21.33
2020-04-14,Tuesday  ,22,member,docked_bike,14,15.07
2020-04-14,Tuesday  ,23,casual,docked_bike,6,20.90
2020-04-14,Tuesday  ,23,member,docked_bike,9,11.73
2020-04-15,Wednesday,0,member,docked_bike,4,19.56
2020-04-15,Wednesday,1,casual,docked_bike,1,5.32
2020-04-15,Wednesday,1,member,docked_bike,3,15.59
2020-04-15,Wednesday,2,casual,docked_bike,4,12.16
2020-04-15,Wednesday,3,casual,docked_bike,2,7.31
2020-04-15,Wednesday,3,member,docked_bike,1,8.22
2020-04-15,Wednesday,4,casual,docked_bike,2,17.73
2020-04-15,Wednesday,4,member,docked_bike,6,15.58
2020-04-15,Wednesday,5,casual,docked_bike,1,73.77
2020-04-15,Wednesday,5,member,docked_bike,11,10.25
2020-04-15,Wednesday,6,casual,docked_bike,2,13.39
2020-04-15,Wednesday,6,member,docked_bike,45,13.27
2020-04-15,Wednesday,7,casual,docked_bike,2,21.09
2020-04-15,Wednesday,7,member,docked_bike,51,14.02
2020-04-15,Wednesday,8,casual,docked_bike,6,16.55
2020-04-15,Wednesday,8,member,docked_bike,30,13.48
2020-04-15,Wednesday,9,casual,docked_bike,3,20.07
2020-04-15,Wednesday,9,member,docked_bike,36,15.69
2020-04-15,Wednesday,10,casual,docked_bike,11,29.45
2020-04-15,Wednesday,10,member,docked_bike,24,19.89
2020-04-15,Wednesday,11,casual,docked_bike,11,45.03
2020-04-15,Wednesday,11,member,docked_bike,55,14.62
2020-04-15,Wednesday,12,casual,docked_bike,14,19.65
2020-04-15,Wednesday,12,member,docked_bike,64,14.75
2020-04-15,Wednesday,13,casual,docked_bike,15,25.48
2020-04-15,Wednesday,13,member,docked_bike,70,15.30
2020-04-15,Wednesday,14,casual,docked_bike,17,26.32
2020-04-15,Wednesday,14,member,docked_bike,68,16.07
2020-04-15,Wednesday,15,casual,docked_bike,27,32.51
2020-04-15,Wednesday,15,member,docked_bike,111,20.64
2020-04-15,Wednesday,16,casual,docked_bike,19,32.18
2020-04-15,Wednesday,16,member,docked_bike,131,14.12
2020-04-15,Wednesday,17,casual,docked_bike,29,29.01
2020-04-15,Wednesday,17,member,docked_bike,135,14.99
2020-04-15,Wednesday,18,casual,docked_bike,31,22.43
2020-04-15,Wednesday,18,member,docked_bike,134,12.93
2020-04-15,Wednesday,19,casual,docked_bike,13,30.70
2020-04-15,Wednesday,19,member,docked_bike,84,26.21
2020-04-15,Wednesday,20,casual,docked_bike,16,227.03
2020-04-15,Wednesday,20,member,docked_bike,39,12.75
2020-04-15,Wednesday,21,casual,docked_bike,11,17.14
2020-04-15,Wednesday,21,member,docked_bike,24,12.40
2020-04-15,Wednesday,22,casual,docked_bike,5,11.55
2020-04-15,Wednesday,22,member,docked_bike,12,15.13
2020-04-15,Wednesday,23,casual,docked_bike,7,18.28
2020-04-15,Wednesday,23,member,docked_bike,11,11.84
2020-04-16,Thursday ,0,casual,docked_bike,1,13.50
2020-04-16,Thursday ,0,member,docked_bike,4,8.01
2020-04-16,Thursday ,1,casual,docked_bike,1,18.17
2020-04-16,Thursday ,1,member,docked_bike,1,10.50
2020-04-16,Thursday ,2,casual,docked_bike,1,7.15
2020-04-16,Thursday ,2,member,docked_bike,1,7.88
2020-04-16,Thursday ,3,casual,docked_bike,1,5.77
2020-04-16,Thursday ,3,member,docked_bike,1,15.10
2020-04-16,Thursday ,4,casual,docked_bike,1,14.88
2020-04-16,Thursday ,4,member,docked_bike,2,31.77
2020-04-16,Thursday ,5,casual,docked_bike,4,14.84
2020-04-16,Thursday ,5,member,docked_bike,10,10.05
2020-04-16,Thursday ,6,casual,docked_bike,5,6.71
2020-04-16,Thursday ,6,member,docked_bike,61,14.45
2020-04-16,Thursday ,7,casual,docked_bike,7,16.62
2020-04-16,Thursday ,7,member,docked_bike,94,13.90
2020-04-16,Thursday ,8,casual,docked_bike,6,17.67
2020-04-16,Thursday ,8,member,docked_bike,83,18.84
2020-04-16,Thursday ,9,casual,docked_bike,9,25.56
2020-04-16,Thursday ,9,member,docked_bike,53,15.72
2020-04-16,Thursday ,10,casual,docked_bike,12,35.20
2020-04-16,Thursday ,10,member,docked_bike,86,17.04
2020-04-16,Thursday ,11,casual,docked_bike,22,23.60
2020-04-16,Thursday ,11,member,docked_bike,101,19.75
2020-04-16,Thursday ,12,casual,docked_bike,27,26.59
2020-04-16,Thursday ,12,member,docked_bike,111,16.22
2020-04-16,Thursday ,13,casual,docked_bike,31,39.92
2020-04-16,Thursday ,13,member,docked_bike,127,16.17
2020-04-16,Thursday ,14,casual,docked_bike,53,33.75
2020-04-16,Thursday ,14,member,docked_bike,121,15.12
2020-04-16,Thursday ,15,casual,docked_bike,38,30.89
2020-04-16,Thursday ,15,member,docked_bike,168,15.23
2020-04-16,Thursday ,16,casual,docked_bike,56,80.09
2020-04-16,Thursday ,16,member,docked_bike,179,14.42
2020-04-16,Thursday ,17,casual,docked_bike,54,33.43
2020-04-16,Thursday ,17,member,docked_bike,223,17.70
2020-04-16,Thursday ,18,casual,docked_bike,28,21.28
2020-04-16,Thursday ,18,member,docked_bike,167,15.94
2020-04-16,Thursday ,19,casual,docked_bike,25,23.71
2020-04-16,Thursday ,19,member,docked_bike,107,15.89
2020-04-16,Thursday ,20,casual,docked_bike,16,543.67
2020-04-16,Thursday ,20,member,docked_bike,63,13.87
2020-04-16,Thursday ,21,casual,docked_bike,7,40.87
2020-04-16,Thursday ,21,member,docked_bike,42,13.11
2020-04-16,Thursday ,22,casual,docked_bike,9,14.38
2020-04-16,Thursday ,22,member,docked_bike,14,17.22
2020-04-16,Thursday ,23,casual,docked_bike,5,13.21
2020-04-16,Thursday ,23,member,docked_bike,13,22.46
2020-04-17,Friday   ,0,casual,docked_bike,3,25.98
2020-04-17,Friday   ,0,member,docked_bike,7,20.35
2020-04-17,Friday   ,1,casual,docked_bike,1,7.88
2020-04-17,Friday   ,1,member,docked_bike,2,14.16
2020-04-17,Friday   ,2,casual,docked_bike,3,9.21
2020-04-17,Friday   ,2,member,docked_bike,4,6.45
2020-04-17,Friday   ,3,member,docked_bike,1,15.58
2020-04-17,Friday   ,4,casual,docked_bike,1,6.82
2020-04-17,Friday   ,4,member,docked_bike,2,11.97
2020-04-17,Friday   ,5,member,docked_bike,4,6.07
2020-04-17,Friday   ,6,casual,docked_bike,1,12.72
2020-04-17,Friday   ,6,member,docked_bike,29,17.75
2020-04-17,Friday   ,7,casual,docked_bike,2,20.23
2020-04-17,Friday   ,7,member,docked_bike,33,11.88
2020-04-17,Friday   ,8,casual,docked_bike,3,12.44
2020-04-17,Friday   ,8,member,docked_bike,32,14.38
2020-04-17,Friday   ,9,casual,docked_bike,4,10.55
2020-04-17,Friday   ,9,member,docked_bike,36,12.17
2020-04-17,Friday   ,10,casual,docked_bike,11,30.02
2020-04-17,Friday   ,10,member,docked_bike,19,16.03
2020-04-17,Friday   ,11,casual,docked_bike,10,39.68
2020-04-17,Friday   ,11,member,docked_bike,34,14.90
2020-04-17,Friday   ,12,casual,docked_bike,8,3474.78
2020-04-17,Friday   ,12,member,docked_bike,62,15.22
2020-04-17,Friday   ,13,casual,docked_bike,14,20.46
2020-04-17,Friday   ,13,member,docked_bike,63,14.87
2020-04-17,Friday   ,14,casual,docked_bike,12,36.40
2020-04-17,Friday   ,14,member,docked_bike,65,15.37
2020-04-17,Friday   ,15,casual,docked_bike,16,18.76
2020-04-17,Friday   ,15,member,docked_bike,103,15.82
2020-04-17,Friday   ,16,casual,docked_bike,26,69.21
2020-04-17,Friday   ,16,member,docked_bike,112,33.64
2020-04-17,Friday   ,17,casual,docked_bike,40,25.05
2020-04-17,Friday   ,17,member,docked_bike,151,16.01
2020-04-17,Friday   ,18,casual,docked_bike,49,22.19
2020-04-17,Friday   ,18,member,docked_bike,155,15.46
2020-04-17,Friday   ,19,casual,docked_bike,42,74.11
2020-04-17,Friday   ,19,member,docked_bike,111,13.33
2020-04-17,Friday   ,20,casual,docked_bike,28,21.20
2020-04-17,Friday   ,20,member,docked_bike,48,12.44
2020-04-17,Friday   ,21,casual,docked_bike,15,84.13
2020-04-17,Friday   ,21,member,docked_bike,22,12.76
2020-04-17,Friday   ,22,casual,docked_bike,13,20.28
2020-04-17,Friday   ,22,member,docked_bike,13,14.24
2020-04-17,Friday   ,23,casual,docked_bike,3,15.87
2020-04-17,Friday   ,23,member,docked_bike,7,11.81
2020-04-18,Saturday ,0,casual,docked_bike,1,13.28
2020-04-18,Saturday ,0,member,docked_bike,5,12.17
2020-04-18,Saturday ,1,casual,docked_bike,3,16.71
2020-04-18,Saturday ,1,member,docked_bike,6,15.09
2020-04-18,Saturday ,2,casual,docked_bike,2,411.15
2020-04-18,Saturday ,2,member,docked_bike,3,7.34
2020-04-18,Saturday ,3,member,docked_bike,1,8.15
2020-04-18,Saturday ,4,member,docked_bike,3,6.95
2020-04-18,Saturday ,5,member,docked_bike,11,12.26
2020-04-18,Saturday ,6,casual,docked_bike,4,25.26
2020-04-18,Saturday ,6,member,docked_bike,23,16.85
2020-04-18,Saturday ,7,casual,docked_bike,6,19.36
2020-04-18,Saturday ,7,member,docked_bike,57,13.11
2020-04-18,Saturday ,8,casual,docked_bike,19,20.20
2020-04-18,Saturday ,8,member,docked_bike,55,17.13
2020-04-18,Saturday ,9,casual,docked_bike,25,35.78
2020-04-18,Saturday ,9,member,docked_bike,113,16.86
2020-04-18,Saturday ,10,casual,docked_bike,71,44.51
2020-04-18,Saturday ,10,member,docked_bike,148,20.33
2020-04-18,Saturday ,11,casual,docked_bike,118,43.30
2020-04-18,Saturday ,11,member,docked_bike,243,19.77
2020-04-18,Saturday ,12,casual,docked_bike,153,42.66
2020-04-18,Saturday ,12,member,docked_bike,304,21.67
2020-04-18,Saturday ,13,casual,docked_bike,243,44.77
2020-04-18,Saturday ,13,member,docked_bike,352,23.98
2020-04-18,Saturday ,14,casual,docked_bike,264,69.38
2020-04-18,Saturday ,14,member,docked_bike,364,27.20
2020-04-18,Saturday ,15,casual,docked_bike,250,68.44
2020-04-18,Saturday ,15,member,docked_bike,399,23.38
2020-04-18,Saturday ,16,casual,docked_bike,231,45.04
2020-04-18,Saturday ,16,member,docked_bike,379,24.97
2020-04-18,Saturday ,17,casual,docked_bike,146,29.45
2020-04-18,Saturday ,17,member,docked_bike,275,22.59
2020-04-18,Saturday ,18,casual,docked_bike,126,30.54
2020-04-18,Saturday ,18,member,docked_bike,209,18.78
2020-04-18,Saturday ,19,casual,docked_bike,89,63.94
2020-04-18,Saturday ,19,member,docked_bike,127,15.76
2020-04-18,Saturday ,20,casual,docked_bike,34,31.62
2020-04-18,Saturday ,20,member,docked_bike,53,16.12
2020-04-18,Saturday ,21,casual,docked_bike,13,17.11
2020-04-18,Saturday ,21,member,docked_bike,53,17.56
2020-04-18,Saturday ,22,casual,docked_bike,17,907.80
2020-04-18,Saturday ,22,member,docked_bike,31,11.72
2020-04-18,Saturday ,23,casual,docked_bike,10,12.43
2020-04-18,Saturday ,23,member,docked_bike,28,13.53
2020-04-19,Sunday   ,0,casual,docked_bike,6,11.05
2020-04-19,Sunday   ,0,member,docked_bike,8,15.29
2020-04-19,Sunday   ,1,casual,docked_bike,3,14.01
2020-04-19,Sunday   ,1,member,docked_bike,4,13.05
2020-04-19,Sunday   ,2,casual,docked_bike,4,11.92
2020-04-19,Sunday   ,2,member,docked_bike,12,9.55
2020-04-19,Sunday   ,3,casual,docked_bike,1,12.23
2020-04-19,Sunday   ,3,member,docked_bike,1,1.87
2020-04-19,Sunday   ,4,casual,docked_bike,4,49.23
2020-04-19,Sunday   ,4,member,docked_bike,1,5.43
2020-04-19,Sunday   ,5,casual,docked_bike,2,10.43
2020-04-19,Sunday   ,5,member,docked_bike,8,11.46
2020-04-19,Sunday   ,6,casual,docked_bike,2,22.84
2020-04-19,Sunday   ,6,member,docked_bike,22,13.68
2020-04-19,Sunday   ,7,casual,docked_bike,12,32.20
2020-04-19,Sunday   ,7,member,docked_bike,52,17.93
2020-04-19,Sunday   ,8,casual,docked_bike,13,47.48
2020-04-19,Sunday   ,8,member,docked_bike,58,18.09
2020-04-19,Sunday   ,9,casual,docked_bike,38,76.96
2020-04-19,Sunday   ,9,member,docked_bike,108,20.44
2020-04-19,Sunday   ,10,casual,docked_bike,94,45.83
2020-04-19,Sunday   ,10,member,docked_bike,192,20.31
2020-04-19,Sunday   ,11,casual,docked_bike,185,104.10
2020-04-19,Sunday   ,11,member,docked_bike,293,21.41
2020-04-19,Sunday   ,12,casual,docked_bike,217,45.71
2020-04-19,Sunday   ,12,member,docked_bike,334,22.96
2020-04-19,Sunday   ,13,casual,docked_bike,324,47.79
2020-04-19,Sunday   ,13,member,docked_bike,373,30.89
2020-04-19,Sunday   ,14,casual,docked_bike,300,90.66
2020-04-19,Sunday   ,14,member,docked_bike,434,23.79
2020-04-19,Sunday   ,15,casual,docked_bike,253,42.42
2020-04-19,Sunday   ,15,member,docked_bike,396,22.00
2020-04-19,Sunday   ,16,casual,docked_bike,181,33.71
2020-04-19,Sunday   ,16,member,docked_bike,297,20.27
2020-04-19,Sunday   ,17,casual,docked_bike,121,38.78
2020-04-19,Sunday   ,17,member,docked_bike,228,18.72
2020-04-19,Sunday   ,18,casual,docked_bike,67,39.43
2020-04-19,Sunday   ,18,member,docked_bike,144,17.95
2020-04-19,Sunday   ,19,casual,docked_bike,35,25.28
2020-04-19,Sunday   ,19,member,docked_bike,101,15.22
2020-04-19,Sunday   ,20,casual,docked_bike,23,52.35
2020-04-19,Sunday   ,20,member,docked_bike,41,1445.06
2020-04-19,Sunday   ,21,casual,docked_bike,12,106.13
2020-04-19,Sunday   ,21,member,docked_bike,29,16.44
2020-04-19,Sunday   ,22,casual,docked_bike,14,39.07
2020-04-19,Sunday   ,22,member,docked_bike,20,13.43
2020-04-19,Sunday   ,23,casual,docked_bike,9,18.19
2020-04-19,Sunday   ,23,member,docked_bike,16,15.40
2020-04-20,Monday   ,0,casual,docked_bike,2,37.95
2020-04-20,Monday   ,0,member,docked_bike,7,25.81
2020-04-20,Monday   ,1,casual,docked_bike,1,56.73
2020-04-20,Monday   ,1,member,docked_bike,3,18.72
2020-04-20,Monday   ,2,member,docked_bike,4,27.43
2020-04-20,Monday   ,3,member,docked_bike,3,20.92
2020-04-20,Monday   ,4,member,docked_bike,4,6.51
2020-04-20,Monday   ,5,casual,docked_bike,2,11.31
2020-04-20,Monday   ,5,member,docked_bike,16,13.53
2020-04-20,Monday   ,6,casual,docked_bike,4,23.09
2020-04-20,Monday   ,6,member,docked_bike,70,13.35
2020-04-20,Monday   ,7,casual,docked_bike,22,14.10
2020-04-20,Monday   ,7,member,docked_bike,126,15.38
2020-04-20,Monday   ,8,casual,docked_bike,29,70.04
